,DewTemp,DryTemp,Precip,Wspeed,weekday,holiday,cust_cnt,subs_cnt,cust_dur,subs_dur
2013-06-01 00:00:00,64.0,77.0,0.0,5.0,5,False,2.0,23.0,3650.0,139967.0
2013-06-01 01:00:00,65.0,76.0,0.0,,5,False,2.0,10.0,2332.0,15257.0
2013-06-01 02:00:00,65.0,76.0,0.0,5.0,5,False,3.0,4.0,5696.0,2194.0
2013-06-01 03:00:00,65.0,74.0,0.0,0.0,5,False,1.0,6.0,620.0,4908.0
2013-06-01 04:00:00,65.0,74.0,0.0,6.0,5,False,,1.0,,514.0
2013-06-01 05:00:00,65.0,74.0,0.0,3.0,5,False,1.0,3.0,864.0,2140.0
2013-06-01 06:00:00,65.0,74.0,0.0,,5,False,,5.0,,12247.0
2013-06-01 07:00:00,65.0,77.0,0.0,0.0,5,False,1.0,8.0,370.0,39928.0
2013-06-01 08:00:00,66.0,79.0,0.0,0.0,5,False,2.0,11.0,5656.0,9647.0
2013-06-01 09:00:00,67.0,83.0,0.0,5.0,5,False,8.0,33.0,11717.0,112199.0
2013-06-01 10:00:00,66.0,85.0,0.0,7.0,5,False,5.0,31.0,6196.0,29938.0
2013-06-01 11:00:00,68.0,88.0,0.0,5.0,5,False,20.0,36.0,140850.0,28010.0
2013-06-01 12:00:00,67.0,88.0,0.0,7.0,5,False,27.0,51.0,69855.0,165713.0
2013-06-01 13:00:00,66.0,88.0,0.0,,5,False,26.0,46.0,54171.0,129099.0
2013-06-01 15:00:00,65.0,88.0,0.0,5.0,5,False,27.0,40.0,47923.0,45242.0
2013-06-01 16:00:00,63.0,86.0,0.0,5.0,5,False,42.0,43.0,160407.0,270791.0
2013-06-01 17:00:00,64.0,84.0,0.0,0.0,5,False,49.0,47.0,67430.0,77021.0
2013-06-01 18:00:00,64.0,82.0,0.0,6.0,5,False,32.0,37.0,52533.0,40251.0
2013-06-01 19:00:00,66.0,82.0,0.0,3.0,5,False,47.0,45.0,69308.0,55394.0
2013-06-01 20:00:00,66.0,81.0,0.0,3.0,5,False,42.0,36.0,164433.0,50936.0
2013-06-01 21:00:00,67.0,79.0,0.0,0.0,5,False,30.0,17.0,48085.0,67184.0
2013-06-01 22:00:00,67.0,78.0,0.0,3.0,5,False,26.0,24.0,110744.0,21227.0
2013-06-01 23:00:00,67.0,78.0,0.0,7.0,5,False,27.0,16.0,104415.0,13508.0
2013-06-02 00:00:00,67.0,76.0,0.0,5.0,6,False,22.0,10.0,60075.0,9399.0
2013-06-02 01:00:00,66.0,75.0,0.0,6.0,6,False,7.0,16.0,7346.0,13961.0
2013-06-02 02:00:00,66.0,75.0,0.0,5.0,6,False,9.0,4.0,15523.0,2791.0
2013-06-02 03:00:00,65.0,75.0,0.0,7.0,6,False,3.0,2.0,5177.0,620.0
2013-06-02 04:00:00,65.0,74.0,0.0,6.0,6,False,1.0,1.0,516.0,861.0
2013-06-02 05:00:00,66.0,74.0,0.0,,6,False,2.0,,2334.0,
2013-06-02 06:00:00,65.0,76.0,0.0,3.0,6,False,5.0,1.0,18956.0,201.0
2013-06-02 07:00:00,66.0,77.0,0.0,6.0,6,False,3.0,6.0,4621.0,64215.0
2013-06-02 08:00:00,67.0,79.0,0.0,3.0,6,False,16.0,8.0,31411.0,9648.0
2013-06-02 09:00:00,67.0,82.0,0.0,8.0,6,False,30.0,26.0,48500.0,25910.0
2013-06-02 10:00:00,67.0,85.0,0.0,,6,False,40.0,38.0,71134.0,46471.0
2013-06-02 11:00:00,66.0,86.0,0.0,10.0,6,False,88.0,36.0,225974.0,190453.0
2013-06-02 12:00:00,67.0,87.0,0.0,13.0,6,False,111.0,64.0,214416.0,220718.0
2013-06-02 13:00:00,66.0,84.0,0.0,5.0,6,False,139.0,60.0,2985055.0,78000.0
2013-06-02 14:00:00,68.0,84.0,0.0,,6,False,125.0,59.0,231422.0,60124.0
2013-06-02 15:00:00,66.0,86.0,0.0,6.0,6,False,127.0,57.0,251014.0,77616.0
2013-06-02 16:00:00,63.0,85.0,0.0,14.0,6,False,123.0,63.0,238809.0,65046.0
2013-06-02 17:00:00,62.0,83.0,0.0,6.0,6,False,101.0,43.0,193302.0,54920.0
2013-06-02 18:00:00,64.0,82.0,0.0,3.0,6,False,114.0,62.0,171489.0,69742.0
2013-06-02 19:00:00,65.0,82.0,0.0,5.0,6,False,109.0,45.0,145737.0,129090.0
2013-06-02 20:00:00,64.0,80.0,0.0,0.0,6,False,77.0,34.0,613115.0,29916.0
2013-06-02 21:00:00,67.0,77.0,0.02,5.0,6,False,49.0,28.0,66001.0,19372.0
2013-06-02 22:00:00,68.0,69.0,0.71,9.0,6,False,24.0,18.0,30875.0,13893.0
2013-06-02 23:00:00,68.0,70.0,0.12,5.0,6,False,4.0,2.0,5990.0,642.0
2013-06-03 00:00:00,68.0,70.0,0.003,6.0,0,False,6.0,1.0,6554.0,526.0
2013-06-03 01:00:00,68.0,70.0,0.03,6.0,0,False,3.0,1.0,2482.0,926.0
2013-06-03 02:00:00,68.0,70.0,0.04,6.0,0,False,3.0,1.0,1060.0,329.0
2013-06-03 05:00:00,68.0,69.0,0.003,6.0,0,False,2.0,2.0,6239.0,4262.0
2013-06-03 06:00:00,67.0,69.0,0.1,5.0,0,False,4.0,14.0,4258.0,26313.0
2013-06-03 07:00:00,68.0,69.0,0.02,5.0,0,False,7.0,18.0,4523.0,153203.0
2013-06-03 08:00:00,67.0,69.0,0.15,0.0,0,False,4.0,23.0,5283.0,25788.0
2013-06-03 09:00:00,68.0,70.0,0.003,5.0,0,False,4.0,10.0,9864.0,22404.0
2013-06-03 10:00:00,69.0,73.0,0.0,3.0,0,False,4.0,12.0,5550.0,10640.0
2013-06-03 11:00:00,67.0,74.0,0.0,6.0,0,False,14.0,29.0,36428.0,17958.0
2013-06-03 12:00:00,65.0,76.0,0.0,5.0,0,False,25.0,35.0,24393.0,44234.0
2013-06-03 13:00:00,63.0,75.0,0.0,0.0,0,False,21.0,36.0,20271.0,28738.0
2013-06-03 14:00:00,66.0,74.0,0.0,3.0,0,False,37.0,31.0,52062.0,31681.0
2013-06-03 15:00:00,67.0,74.0,0.0,3.0,0,False,34.0,30.0,62698.0,28244.0
2013-06-03 16:00:00,68.0,69.0,0.52,5.0,0,False,41.0,43.0,56197.0,32817.0
2013-06-03 17:00:00,68.0,70.0,0.0,0.0,0,False,24.0,40.0,30432.0,43669.0
2013-06-03 18:00:00,68.0,70.0,0.0,0.0,0,False,28.0,77.0,72740.0,120629.0
2013-06-03 19:00:00,68.0,70.0,0.0,0.0,0,False,41.0,67.0,50809.0,154944.0
2013-06-03 20:00:00,59.0,69.0,0.0,5.0,0,False,31.0,36.0,93642.0,287784.0
2013-06-03 21:00:00,54.0,68.0,0.0,3.0,0,False,15.0,28.0,58579.0,80505.0
2013-06-03 22:00:00,46.0,68.0,0.0,3.0,0,False,23.0,19.0,93988.0,26152.0
2013-06-03 23:00:00,47.0,66.0,0.0,5.0,0,False,14.0,15.0,48819.0,47151.0
2013-06-04 00:00:00,43.0,64.0,0.0,3.0,1,False,13.0,8.0,16105.0,3702.0
2013-06-04 01:00:00,43.0,63.0,0.0,6.0,1,False,7.0,,8485.0,
2013-06-04 02:00:00,42.0,60.0,0.0,,1,False,4.0,2.0,12112.0,3862.0
2013-06-04 03:00:00,41.0,59.0,0.0,7.0,1,False,,1.0,,853.0
2013-06-04 04:00:00,41.0,58.0,0.0,8.0,1,False,1.0,1.0,3876479.0,262.0
2013-06-04 05:00:00,42.0,57.0,0.0,,1,False,1.0,5.0,580.0,32048.0
2013-06-04 06:00:00,41.0,58.0,0.0,5.0,1,False,3.0,25.0,3122.0,54384.0
2013-06-04 07:00:00,40.0,59.0,0.0,5.0,1,False,16.0,49.0,19858.0,39697.0
2013-06-04 08:00:00,42.0,61.0,0.0,5.0,1,False,31.0,117.0,33382.0,477394.0
2013-06-04 09:00:00,44.0,64.0,0.0,,1,False,41.0,84.0,163827.0,312219.0
2013-06-04 10:00:00,42.0,67.0,0.0,7.0,1,False,22.0,34.0,51203.0,62613.0
2013-06-04 11:00:00,43.0,70.0,0.0,7.0,1,False,34.0,38.0,84369.0,221713.0
2013-06-04 12:00:00,43.0,70.0,0.0,9.0,1,False,52.0,43.0,118474.0,103552.0
2013-06-04 13:00:00,41.0,72.0,0.0,,1,False,62.0,59.0,183536.0,228686.0
2013-06-04 14:00:00,42.0,73.0,0.0,5.0,1,False,62.0,35.0,103499.0,65954.0
2013-06-04 15:00:00,41.0,73.0,0.0,0.0,1,False,48.0,38.0,217021.0,246455.0
2013-06-04 16:00:00,40.0,73.0,0.0,3.0,1,False,81.0,48.0,132663.0,58853.0
2013-06-04 17:00:00,39.0,73.0,0.0,5.0,1,False,74.0,102.0,427539.0,128755.0
2013-06-04 18:00:00,38.0,72.0,0.0,5.0,1,False,76.0,118.0,235101.0,317318.0
2013-06-04 19:00:00,39.0,70.0,0.0,5.0,1,False,85.0,90.0,246347.0,282290.0
2013-06-04 20:00:00,37.0,70.0,0.0,7.0,1,False,43.0,83.0,110464.0,289590.0
2013-06-04 21:00:00,36.0,68.0,0.0,0.0,1,False,43.0,52.0,133098.0,57823.0
2013-06-04 22:00:00,36.0,66.0,0.0,,1,False,35.0,22.0,138101.0,32254.0
2013-06-04 23:00:00,38.0,63.0,0.0,3.0,1,False,18.0,20.0,24717.0,58441.0
2013-06-05 00:00:00,35.0,63.0,0.0,5.0,2,False,17.0,11.0,307292.0,7356.0
2013-06-05 01:00:00,35.0,62.0,0.0,3.0,2,False,5.0,2.0,3468.0,997.0
2013-06-05 02:00:00,40.0,59.0,0.0,0.0,2,False,2.0,1.0,8883.0,1713.0
2013-06-05 03:00:00,41.0,60.0,0.0,3.0,2,False,4.0,,3596.0,
2013-06-05 04:00:00,39.0,59.0,0.0,5.0,2,False,,1.0,,4704.0
2013-06-05 05:00:00,42.0,59.0,0.0,5.0,2,False,2.0,5.0,1532.0,3890.0
2013-06-05 06:00:00,44.0,62.0,0.0,3.0,2,False,6.0,18.0,21347.0,17968.0
2013-06-05 07:00:00,44.0,63.0,0.0,5.0,2,False,22.0,55.0,359727.0,94809.0
2013-06-05 08:00:00,47.0,65.0,0.0,3.0,2,False,47.0,104.0,47822.0,413089.0
2013-06-05 09:00:00,47.0,68.0,0.0,6.0,2,False,37.0,85.0,72646.0,155873.0
2013-06-05 10:00:00,48.0,72.0,0.0,5.0,2,False,27.0,43.0,67126.0,132170.0
2013-06-05 11:00:00,47.0,73.0,0.0,,2,False,43.0,36.0,223051.0,50125.0
2013-06-05 12:00:00,45.0,72.0,0.0,,2,False,49.0,51.0,72810.0,392451.0
2013-06-05 13:00:00,45.0,71.0,0.0,5.0,2,False,55.0,50.0,183831.0,80307.0
2013-06-05 14:00:00,43.0,70.0,0.0,6.0,2,False,66.0,43.0,406070.0,72622.0
2013-06-05 15:00:00,42.0,68.0,0.0,8.0,2,False,45.0,38.0,102393.0,33334.0
2013-06-05 16:00:00,43.0,68.0,0.0,3.0,2,False,62.0,68.0,330291.0,401934.0
2013-06-05 17:00:00,44.0,67.0,0.0,3.0,2,False,77.0,118.0,98386.0,259664.0
2013-06-05 18:00:00,43.0,65.0,0.0,6.0,2,False,92.0,123.0,192702.0,429160.0
2013-06-05 19:00:00,47.0,64.0,0.0,6.0,2,False,83.0,77.0,270249.0,293289.0
2013-06-05 20:00:00,51.0,62.0,0.0,3.0,2,False,50.0,60.0,107075.0,103857.0
2013-06-05 21:00:00,53.0,61.0,0.0,3.0,2,False,37.0,42.0,47976.0,38726.0
2013-06-05 22:00:00,53.0,61.0,0.0,0.0,2,False,27.0,25.0,31440.0,76737.0
2013-06-05 23:00:00,55.0,60.0,0.0,0.0,2,False,17.0,19.0,18357.0,15687.0
2013-06-06 00:00:00,56.0,59.0,0.0,0.0,3,False,14.0,3.0,40391.0,1411.0
2013-06-06 01:00:00,56.0,59.0,0.0,0.0,3,False,6.0,2.0,7484.0,2418.0
2013-06-06 02:00:00,55.0,59.0,0.0,0.0,3,False,8.0,1.0,10363.0,623.0
2013-06-06 03:00:00,56.0,60.0,0.0,3.0,3,False,1.0,,946.0,
2013-06-06 04:00:00,56.0,60.0,0.0,6.0,3,False,2.0,2.0,1270.0,281.0
2013-06-06 05:00:00,56.0,61.0,0.0,0.0,3,False,5.0,5.0,5219.0,2192.0
2013-06-06 06:00:00,55.0,62.0,0.0,6.0,3,False,8.0,10.0,34387.0,21650.0
2013-06-06 07:00:00,55.0,64.0,0.0,5.0,3,False,17.0,53.0,22629.0,41418.0
2013-06-06 08:00:00,54.0,67.0,0.0,6.0,3,False,38.0,109.0,85588.0,141833.0
2013-06-06 09:00:00,54.0,69.0,0.0,6.0,3,False,42.0,109.0,41786.0,130571.0
2013-06-06 10:00:00,49.0,70.0,0.0,,3,False,41.0,32.0,48254.0,18554.0
2013-06-06 11:00:00,48.0,69.0,0.0,6.0,3,False,39.0,28.0,62574.0,28223.0
2013-06-06 12:00:00,49.0,69.0,0.0,5.0,3,False,52.0,45.0,73281.0,59450.0
2013-06-06 13:00:00,52.0,67.0,0.0,6.0,3,False,47.0,47.0,63883.0,35899.0
2013-06-06 14:00:00,54.0,66.0,0.0,9.0,3,False,51.0,46.0,108192.0,39984.0
2013-06-06 15:00:00,57.0,66.0,0.0,8.0,3,False,51.0,40.0,65472.0,36794.0
2013-06-06 16:00:00,56.0,66.0,0.0,7.0,3,False,63.0,43.0,169618.0,38876.0
2013-06-06 17:00:00,57.0,65.0,0.003,8.0,3,False,68.0,94.0,183223.0,136291.0
2013-06-06 18:00:00,58.0,64.0,0.003,5.0,3,False,51.0,108.0,204737.0,399441.0
2013-06-06 19:00:00,58.0,63.0,0.01,6.0,3,False,49.0,54.0,91442.0,105852.0
2013-06-06 20:00:00,59.0,62.0,0.02,8.0,3,False,21.0,31.0,19360.0,24102.0
2013-06-06 21:00:00,59.0,61.0,0.03,8.0,3,False,7.0,8.0,4408.0,4909.0
2013-06-06 22:00:00,59.0,61.0,0.04,7.0,3,False,6.0,8.0,4643.0,39320.0
2013-06-06 23:00:00,59.0,61.0,0.03,6.0,3,False,3.0,7.0,2478.0,4766.0
2013-06-07 00:00:00,58.0,61.0,0.02,6.0,4,False,4.0,4.0,2264.0,2996.0
2013-06-07 01:00:00,59.0,61.0,0.02,3.0,4,False,2.0,3.0,1718.0,1640.0
2013-06-07 02:00:00,59.0,61.0,0.07,6.0,4,False,,1.0,,946.0
2013-06-07 03:00:00,60.0,62.0,0.28,5.0,4,False,1.0,,309.0,
2013-06-07 04:00:00,60.0,61.0,0.21,5.0,4,False,,1.0,,194.0
2013-06-07 06:00:00,60.0,61.0,0.16,6.0,4,False,,3.0,,21994.0
2013-06-07 07:00:00,59.0,61.0,0.1,6.0,4,False,3.0,9.0,2107.0,4256.0
2013-06-07 08:00:00,60.0,62.0,0.11,5.0,4,False,4.0,11.0,4419.0,7112.0
2013-06-07 09:00:00,61.0,63.0,0.07,7.0,4,False,1.0,10.0,604.0,4578.0
2013-06-07 10:00:00,61.0,63.0,0.09,6.0,4,False,1.0,9.0,16168.0,3250.0
2013-06-07 11:00:00,61.0,63.0,0.16,6.0,4,False,1.0,4.0,525.0,1949.0
2013-06-07 12:00:00,61.0,62.0,0.16,7.0,4,False,,3.0,,1253.0
2013-06-07 13:00:00,60.0,62.0,0.13,13.0,4,False,5.0,8.0,3626.0,4220.0
2013-06-07 14:00:00,59.0,61.0,0.11,10.0,4,False,1.0,5.0,511.0,4348.0
2013-06-07 15:00:00,59.0,60.0,0.16,14.0,4,False,2.0,9.0,1405.0,5944.0
2013-06-07 16:00:00,58.0,59.0,0.09,14.0,4,False,2.0,10.0,946.0,9370.0
2013-06-07 17:00:00,57.0,59.0,0.13,14.0,4,False,5.0,19.0,69873.0,11870.0
2013-06-07 18:00:00,58.0,59.0,0.32,14.0,4,False,3.0,9.0,2253.0,5083.0
2013-06-07 19:00:00,59.0,60.0,0.31,15.0,4,False,1.0,4.0,639.0,2526.0
2013-06-07 20:00:00,59.0,60.0,0.46,13.0,4,False,,3.0,,578.0
2013-06-07 21:00:00,59.0,60.0,0.54,6.0,4,False,,1.0,,322.0
2013-06-07 22:00:00,59.0,60.0,0.13,13.0,4,False,,1.0,,810.0
2013-06-07 23:00:00,58.0,59.0,0.25,8.0,4,False,,2.0,,692.0
2013-06-08 00:00:00,58.0,59.0,0.39,9.0,5,False,,1.0,,407.0
2013-06-08 03:00:00,55.0,57.0,0.0,9.0,5,False,3.0,,3470.0,
2013-06-08 06:00:00,57.0,60.0,0.0,5.0,5,False,4.0,2.0,3585.0,895.0
2013-06-08 07:00:00,58.0,63.0,0.0,,5,False,6.0,11.0,8975.0,16148.0
2013-06-08 08:00:00,60.0,67.0,0.0,5.0,5,False,13.0,18.0,25336.0,14485.0
2013-06-08 09:00:00,61.0,72.0,0.0,7.0,5,False,19.0,31.0,19654.0,22359.0
2013-06-08 10:00:00,61.0,73.0,0.0,0.0,5,False,52.0,43.0,99531.0,42522.0
2013-06-08 11:00:00,63.0,74.0,0.0,5.0,5,False,73.0,69.0,151950.0,64761.0
2013-06-08 12:00:00,61.0,74.0,0.0,8.0,5,False,103.0,66.0,168420.0,61083.0
2013-06-08 13:00:00,61.0,73.0,0.0,6.0,5,False,117.0,67.0,170023.0,55795.0
2013-06-08 14:00:00,61.0,73.0,0.0,7.0,5,False,120.0,66.0,245400.0,62332.0
2013-06-08 15:00:00,61.0,74.0,0.0,0.0,5,False,130.0,73.0,170542.0,81859.0
2013-06-08 16:00:00,62.0,74.0,0.0,5.0,5,False,139.0,56.0,772636.0,142025.0
2013-06-08 17:00:00,62.0,74.0,0.0,3.0,5,False,120.0,64.0,283664.0,64245.0
2013-06-08 18:00:00,59.0,74.0,0.0,6.0,5,False,136.0,57.0,324640.0,50311.0
2013-06-08 19:00:00,60.0,72.0,0.0,3.0,5,False,124.0,44.0,236714.0,99913.0
2013-06-08 20:00:00,59.0,70.0,0.0,0.0,5,False,96.0,56.0,186786.0,72123.0
2013-06-08 21:00:00,59.0,70.0,0.0,0.0,5,False,64.0,25.0,222233.0,75120.0
2013-06-08 22:00:00,58.0,69.0,0.0,0.0,5,False,47.0,21.0,116978.0,19406.0
2013-06-08 23:00:00,58.0,69.0,0.0,0.0,5,False,40.0,18.0,46275.0,15885.0
2013-06-09 00:00:00,60.0,67.0,0.0,0.0,6,False,26.0,12.0,34329.0,6087.0
2013-06-09 01:00:00,59.0,66.0,0.0,3.0,6,False,32.0,11.0,82419.0,9078.0
2013-06-09 02:00:00,59.0,66.0,0.0,0.0,6,False,18.0,5.0,19195.0,3902.0
2013-06-09 03:00:00,58.0,65.0,0.0,3.0,6,False,15.0,1.0,24704.0,303.0
2013-06-09 04:00:00,58.0,63.0,0.0,5.0,6,False,7.0,3.0,8493.0,1893.0
2013-06-09 05:00:00,59.0,64.0,0.0,0.0,6,False,5.0,1.0,10746.0,1218.0
2013-06-09 06:00:00,57.0,67.0,0.0,0.0,6,False,5.0,3.0,7618.0,3663.0
2013-06-09 07:00:00,55.0,69.0,0.0,0.0,6,False,6.0,6.0,6767.0,7575.0
2013-06-09 08:00:00,55.0,71.0,0.0,0.0,6,False,17.0,19.0,27175.0,44480.0
2013-06-09 09:00:00,54.0,74.0,0.0,,6,False,42.0,37.0,87349.0,41443.0
2013-06-09 10:00:00,55.0,76.0,0.0,6.0,6,False,86.0,31.0,168633.0,28813.0
2013-06-09 11:00:00,56.0,78.0,0.0,7.0,6,False,112.0,43.0,213302.0,235735.0
2013-06-09 12:00:00,59.0,79.0,0.0,0.0,6,False,146.0,60.0,294967.0,65527.0
2013-06-09 13:00:00,57.0,79.0,0.0,5.0,6,False,131.0,66.0,378189.0,68089.0
2013-06-09 14:00:00,56.0,80.0,0.0,3.0,6,False,172.0,65.0,368672.0,83524.0
2013-06-09 15:00:00,57.0,79.0,0.0,,6,False,197.0,79.0,307865.0,101408.0
2013-06-09 16:00:00,58.0,77.0,0.0,3.0,6,False,166.0,64.0,548481.0,75790.0
2013-06-09 17:00:00,58.0,76.0,0.0,3.0,6,False,163.0,67.0,364605.0,197965.0
2013-06-09 18:00:00,58.0,75.0,0.0,0.0,6,False,144.0,55.0,298450.0,54169.0
2013-06-09 19:00:00,58.0,73.0,0.0,0.0,6,False,119.0,49.0,301743.0,49276.0
2013-06-09 20:00:00,59.0,72.0,0.0,0.0,6,False,73.0,35.0,134745.0,37329.0
2013-06-09 21:00:00,60.0,71.0,0.0,3.0,6,False,50.0,22.0,153040.0,20162.0
2013-06-09 22:00:00,60.0,70.0,0.0,3.0,6,False,35.0,21.0,37900.0,42597.0
2013-06-09 23:00:00,61.0,71.0,0.0,3.0,6,False,31.0,10.0,45014.0,44831.0
2013-06-10 00:00:00,62.0,69.0,0.0,3.0,0,False,14.0,7.0,15414.0,3005.0
2013-06-10 01:00:00,62.0,69.0,0.0,0.0,0,False,3.0,1.0,4347.0,2343.0
2013-06-10 02:00:00,62.0,68.0,0.0,3.0,0,False,3.0,,2119.0,
2013-06-10 03:00:00,62.0,67.0,0.0,3.0,0,False,1.0,,1528.0,
2013-06-10 04:00:00,62.0,67.0,0.0,5.0,0,False,1.0,1.0,1017.0,782.0
2013-06-10 05:00:00,62.0,67.0,0.0,3.0,0,False,,7.0,,3105.0
2013-06-10 06:00:00,62.0,68.0,0.0,5.0,0,False,6.0,11.0,6093.0,11406.0
2013-06-10 07:00:00,63.0,69.0,0.0,3.0,0,False,10.0,39.0,27695.0,34721.0
2013-06-10 08:00:00,64.0,69.0,0.003,6.0,0,False,29.0,76.0,50710.0,89157.0
2013-06-10 09:00:00,64.0,69.0,0.02,5.0,0,False,10.0,24.0,13498.0,17993.0
2013-06-10 10:00:00,65.0,67.0,0.23,7.0,0,False,10.0,15.0,24352.0,6485.0
2013-06-10 11:00:00,63.0,66.0,0.14,8.0,0,False,,1.0,,230.0
2013-06-10 12:00:00,63.0,65.0,0.14,10.0,0,False,3.0,4.0,8970.0,1265.0
2013-06-10 13:00:00,63.0,65.0,0.04,6.0,0,False,6.0,10.0,81608.0,6298.0
2013-06-10 14:00:00,63.0,65.0,0.04,7.0,0,False,6.0,16.0,7097.0,9681.0
2013-06-10 15:00:00,63.0,64.0,0.16,9.0,0,False,1.0,9.0,799.0,26741.0
2013-06-10 16:00:00,63.0,65.0,0.04,9.0,0,False,2.0,7.0,1705.0,5318.0
2013-06-10 17:00:00,63.0,65.0,0.09,7.0,0,False,9.0,29.0,7185.0,64791.0
2013-06-10 18:00:00,63.0,65.0,0.1,7.0,0,False,9.0,25.0,8707.0,63196.0
2013-06-10 19:00:00,62.0,64.0,0.12,3.0,0,False,4.0,9.0,4364.0,5560.0
2013-06-10 20:00:00,61.0,63.0,0.06,6.0,0,False,3.0,9.0,1541.0,10853.0
2013-06-10 21:00:00,61.0,63.0,0.0,5.0,0,False,2.0,9.0,973.0,5840.0
2013-06-10 22:00:00,62.0,63.0,0.16,5.0,0,False,2.0,11.0,1021.0,55230.0
2013-06-10 23:00:00,62.0,64.0,0.04,5.0,0,False,1.0,7.0,1665.0,5902.0
2013-06-11 00:00:00,63.0,64.0,0.01,3.0,1,False,2.0,,8017.0,
2013-06-11 01:00:00,63.0,65.0,0.03,3.0,1,False,2.0,,1400.0,
2013-06-11 02:00:00,64.0,65.0,0.05,0.0,1,False,,2.0,,2217.0
2013-06-11 04:00:00,66.0,68.0,0.0,5.0,1,False,1.0,2.0,355.0,1346.0
2013-06-11 05:00:00,67.0,69.0,0.0,,1,False,,3.0,,3232.0
2013-06-11 06:00:00,67.0,69.0,0.0,7.0,1,False,5.0,18.0,4639.0,12690.0
2013-06-11 07:00:00,66.0,70.0,0.0,8.0,1,False,16.0,45.0,30870.0,56004.0
2013-06-11 08:00:00,66.0,72.0,0.0,5.0,1,False,22.0,89.0,21528.0,125876.0
2013-06-11 09:00:00,65.0,74.0,0.0,7.0,1,False,20.0,74.0,42567.0,93317.0
2013-06-11 10:00:00,65.0,76.0,0.0,7.0,1,False,19.0,31.0,29311.0,24003.0
2013-06-11 11:00:00,62.0,77.0,0.0,3.0,1,False,29.0,40.0,33173.0,28007.0
2013-06-11 12:00:00,62.0,77.0,0.0,6.0,1,False,31.0,51.0,32799.0,82517.0
2013-06-11 13:00:00,63.0,75.0,0.003,5.0,1,False,41.0,57.0,74224.0,49429.0
2013-06-11 14:00:00,65.0,74.0,0.003,8.0,1,False,25.0,34.0,29494.0,23838.0
2013-06-11 15:00:00,62.0,77.0,0.0,17.0,1,False,27.0,33.0,44429.0,28440.0
2013-06-11 16:00:00,63.0,78.0,0.0,,1,False,28.0,35.0,65070.0,45325.0
2013-06-11 17:00:00,61.0,74.0,0.003,,1,False,27.0,82.0,103878.0,91658.0
2013-06-11 18:00:00,61.0,75.0,0.003,6.0,1,False,42.0,121.0,162325.0,132738.0
2013-06-11 19:00:00,59.0,74.0,0.0,14.0,1,False,50.0,111.0,64148.0,196430.0
2013-06-11 20:00:00,59.0,73.0,0.0,9.0,1,False,49.0,56.0,88556.0,106222.0
2013-06-11 21:00:00,57.0,72.0,0.0,8.0,1,False,28.0,38.0,29789.0,74329.0
2013-06-11 22:00:00,57.0,70.0,0.0,3.0,1,False,24.0,23.0,28893.0,61525.0
2013-06-11 23:00:00,56.0,70.0,0.0,6.0,1,False,22.0,10.0,56103.0,6984.0
2013-06-12 00:00:00,56.0,70.0,0.0,0.0,2,False,8.0,9.0,8497.0,8112.0
2013-06-12 01:00:00,59.0,70.0,0.0,8.0,2,False,4.0,2.0,4154.0,1019.0
2013-06-12 02:00:00,59.0,69.0,0.0,6.0,2,False,3.0,2.0,3387.0,1157.0
2013-06-12 03:00:00,56.0,68.0,0.0,,2,False,2.0,1.0,4590.0,412.0
2013-06-12 04:00:00,50.0,66.0,0.0,11.0,2,False,,2.0,,2296.0
2013-06-12 05:00:00,50.0,65.0,0.0,5.0,2,False,1.0,6.0,758.0,2144.0
2013-06-12 06:00:00,50.0,65.0,0.0,10.0,2,False,9.0,29.0,7130.0,33354.0
2013-06-12 07:00:00,50.0,66.0,0.0,,2,False,17.0,56.0,18466.0,55085.0
2013-06-12 08:00:00,50.0,67.0,0.0,15.0,2,False,31.0,91.0,65549.0,86608.0
2013-06-12 09:00:00,51.0,70.0,0.0,6.0,2,False,31.0,98.0,40160.0,108074.0
2013-06-12 10:00:00,51.0,71.0,0.0,7.0,2,False,31.0,42.0,69909.0,42997.0
2013-06-12 11:00:00,52.0,74.0,0.0,7.0,2,False,32.0,36.0,40333.0,39494.0
2013-06-12 12:00:00,52.0,75.0,0.0,10.0,2,False,47.0,51.0,134104.0,43127.0
2013-06-12 13:00:00,53.0,75.0,0.0,5.0,2,False,51.0,58.0,121256.0,62536.0
2013-06-12 14:00:00,52.0,75.0,0.0,5.0,2,False,57.0,47.0,175380.0,32602.0
2013-06-12 15:00:00,49.0,75.0,0.0,9.0,2,False,44.0,59.0,55957.0,65184.0
2013-06-12 16:00:00,50.0,74.0,0.0,5.0,2,False,66.0,52.0,101399.0,45999.0
2013-06-12 17:00:00,50.0,74.0,0.0,0.0,2,False,71.0,142.0,113034.0,157425.0
2013-06-12 18:00:00,50.0,73.0,0.0,6.0,2,False,81.0,134.0,136019.0,238252.0
2013-06-12 19:00:00,50.0,73.0,0.0,0.0,2,False,62.0,75.0,165095.0,62418.0
2013-06-12 20:00:00,50.0,71.0,0.0,0.0,2,False,48.0,61.0,94549.0,65607.0
2013-06-12 21:00:00,50.0,69.0,0.0,0.0,2,False,39.0,64.0,123159.0,61249.0
2013-06-12 22:00:00,50.0,68.0,0.0,0.0,2,False,30.0,37.0,28447.0,37077.0
2013-06-12 23:00:00,51.0,68.0,0.0,3.0,2,False,28.0,15.0,31869.0,127631.0
